id,post__content_id,user__user_id,community_id,event_type,timestamp,location,created_at,updated_at
1997,1373,13,mindplex,view,1678093766,196.188.75.100,2023-02-24 12:55:07.852999+00:00,2023-03-06 09:09:26.628127+00:00
2045,149,322,mindplex,view,1677297973,70.230.104.200,2023-02-25 04:06:14.049974+00:00,2023-02-25 04:06:14.049988+00:00
2048,149,322,mindplex,best_time_spent,1677298034,70.230.104.200,2023-02-25 04:07:15.021279+00:00,2023-02-25 04:07:15.021296+00:00
2055,187,318,mindplex,best_time_spent,1677340235,195.88.86.182,2023-02-25 15:50:35.258145+00:00,2023-02-25 15:50:35.258163+00:00
2052,187,318,mindplex,view,1695880627,37.33.160.25,2023-02-25 13:50:27.460138+00:00,2023-09-28 05:57:07.973729+00:00
2034,149,318,mindplex,view,1689773825,185.176.221.175,2023-02-24 15:16:59.358111+00:00,2023-07-19 13:37:05.825954+00:00
2041,149,318,mindplex,best_time_spent,1677262629,195.88.86.177,2023-02-24 18:17:10.042404+00:00,2023-02-24 18:17:10.042424+00:00
2042,149,318,mindplex,like,1677262700,195.88.86.177,2023-02-24 18:18:21.176672+00:00,2023-02-24 18:18:21.176690+00:00
2065,819,136,mindplex,like,1677445499,109.92.154.30,2023-02-26 21:04:59.268987+00:00,2023-02-26 21:04:59.269005+00:00
2066,167,136,mindplex,like,1677446953,109.92.154.30,2023-02-26 21:29:13.347585+00:00,2023-02-26 21:29:13.347603+00:00
2003,1386,13,mindplex,view,1678093753,196.188.75.100,2023-02-24 12:55:53.913143+00:00,2023-03-06 09:09:13.703559+00:00
2004,1388,13,mindplex,view,1678093749,196.188.75.100,2023-02-24 12:55:54.876420+00:00,2023-03-06 09:09:09.377826+00:00
2005,1392,13,mindplex,view,1678093744,196.188.75.100,2023-02-24 12:55:55.741323+00:00,2023-03-06 09:09:05.021774+00:00
2006,1394,13,mindplex,view,1678093740,196.188.75.100,2023-02-24 12:55:56.550989+00:00,2023-03-06 09:09:00.741100+00:00
2009,1404,13,mindplex,view,1678093730,196.188.75.100,2023-02-24 12:56:32.671538+00:00,2023-03-06 09:08:50.730371+00:00
2010,1407,13,mindplex,view,1678093725,196.188.75.100,2023-02-24 12:56:33.772928+00:00,2023-03-06 09:08:45.576113+00:00
2011,1409,13,mindplex,view,1678093720,196.188.75.100,2023-02-24 12:56:35.748728+00:00,2023-03-06 09:08:40.508427+00:00
2013,1425,13,mindplex,view,1678093716,196.188.75.100,2023-02-24 12:56:36.985325+00:00,2023-03-06 09:08:36.715719+00:00
2089,920,48,mindplex,view,1677509607,37.228.211.142,2023-02-27 14:53:24.348525+00:00,2023-02-27 14:53:28.063092+00:00
2658,1316,200,mindplex,view,1678185959,89.187.161.242,2023-03-07 10:45:58.940008+00:00,2023-03-07 10:45:59.403789+00:00
2118,920,329,mindplex,view,1677644519,179.125.143.232,2023-03-01 04:21:58.151826+00:00,2023-03-01 04:21:59.192188+00:00
2103,920,78,mindplex,view,1677602906,73.131.209.137,2023-02-28 16:48:24.173547+00:00,2023-02-28 16:48:26.334820+00:00
2105,920,78,mindplex,average_time_spent,1677602951,73.131.209.137,2023-02-28 16:49:11.425622+00:00,2023-02-28 16:49:11.425640+00:00
2110,1337,318,mindplex,view,1677619273,84.253.222.43,2023-02-28 21:21:13.367298+00:00,2023-02-28 21:21:13.367318+00:00
2123,187,13,mindplex,best_time_spent,1677671413,23.106.56.51,2023-03-01 11:50:13.700696+00:00,2023-03-01 11:50:13.700713+00:00
2146,149,315,mindplex,view,1677703161,49.3.88.37,2023-03-01 20:39:21.658060+00:00,2023-03-01 20:39:21.658078+00:00
2147,149,315,mindplex,good_time_spent,1677703178,49.3.88.37,2023-03-01 20:39:38.688150+00:00,2023-03-01 20:39:38.688169+00:00
2173,1425,48,mindplex,view,1677716708,37.228.211.237,2023-03-02 00:25:09.015576+00:00,2023-03-02 00:25:09.015594+00:00
2174,1425,48,mindplex,like,1677716716,37.228.211.237,2023-03-02 00:25:16.418632+00:00,2023-03-02 00:25:16.418651+00:00
2659,1314,200,mindplex,view,1678185961,89.187.161.242,2023-03-07 10:46:01.441715+00:00,2023-03-07 10:46:01.903813+00:00
2210,149,68,mindplex,like,1677793152,98.155.35.106,2023-03-02 21:39:13.085363+00:00,2023-03-02 21:39:13.085382+00:00
2212,77,68,mindplex,like,1677793170,98.155.35.106,2023-03-02 21:39:31.017965+00:00,2023-03-02 21:39:31.017982+00:00
2214,187,68,mindplex,like,1677793177,98.155.35.106,2023-03-02 21:39:37.819322+00:00,2023-03-02 21:39:37.819340+00:00
2216,41,68,mindplex,like,1677793193,98.155.35.106,2023-03-02 21:39:53.926793+00:00,2023-03-02 21:39:53.926812+00:00
2230,1250,13,mindplex,view,1678093859,196.188.75.100,2023-03-03 07:00:14.917235+00:00,2023-03-06 09:10:59.603476+00:00
946,1090,13,mindplex,view,1678093896,196.188.75.100,2023-01-26 08:36:13.583650+00:00,2023-03-06 09:11:36.292353+00:00
2213,187,68,mindplex,view,1681722511,72.234.10.210,2023-03-02 21:39:34.606149+00:00,2023-04-17 09:08:32.158484+00:00
15963,5052,875,mindplex,view,1692548910,42.0.7.234,2023-08-19 12:27:46.700203+00:00,2023-08-20 16:28:30.740792+00:00
2303,865,90,mindplex,like,1677832240,198.16.66.123,2023-03-03 08:30:40.989964+00:00,2023-03-03 08:30:40.989983+00:00
2351,1337,1,mindplex,like,1677912785,185.107.56.128,2023-03-04 06:53:05.191022+00:00,2023-03-04 06:53:05.191040+00:00
2315,1407,333,mindplex,view,1677840875,91.172.193.135,2023-03-03 10:54:35.511949+00:00,2023-03-03 10:54:35.962885+00:00
2319,149,333,mindplex,view,1677842464,91.172.193.135,2023-03-03 11:21:04.900568+00:00,2023-03-03 11:21:05.114962+00:00
2660,1337,200,mindplex,view,1678186076,89.187.161.242,2023-03-07 10:47:56.214319+00:00,2023-03-07 10:47:56.669166+00:00
2322,149,333,mindplex,best_time_spent,1677843172,91.172.193.135,2023-03-03 11:32:52.826072+00:00,2023-03-03 11:32:52.826091+00:00
2323,187,37,mindplex,view,1677856312,51.158.231.102,2023-03-03 15:11:52.006479+00:00,2023-03-03 15:11:52.219439+00:00
2325,187,37,mindplex,best_time_spent,1677856360,51.158.231.102,2023-03-03 15:12:40.933426+00:00,2023-03-03 15:12:40.933444+00:00
2352,1365,1,mindplex,view,1677912790,185.107.56.128,2023-03-04 06:53:08.459408+00:00,2023-03-04 06:53:10.780109+00:00
2353,1365,1,mindplex,like,1677912791,185.107.56.128,2023-03-04 06:53:11.590820+00:00,2023-03-04 06:53:11.590838+00:00
2356,1392,1,mindplex,view,1677912811,185.107.56.128,2023-03-04 06:53:29.279836+00:00,2023-03-04 06:53:31.434290+00:00
2357,1392,1,mindplex,like,1677912812,185.107.56.128,2023-03-04 06:53:32.699087+00:00,2023-03-04 06:53:32.699105+00:00
2339,77,61,mindplex,view,1678165801,23.93.210.91,2023-03-04 02:17:44.145719+00:00,2023-03-07 05:10:02.181377+00:00
2340,77,61,mindplex,like,1677896269,23.93.210.91,2023-03-04 02:17:49.467109+00:00,2023-03-04 02:17:49.467127+00:00
2337,149,61,mindplex,view,1678165796,23.93.210.91,2023-03-04 02:17:35.086478+00:00,2023-03-07 05:09:56.642489+00:00
2344,149,61,mindplex,like,1677896332,23.93.210.91,2023-03-04 02:18:52.709373+00:00,2023-03-04 02:18:52.709392+00:00
2423,187,352,mindplex,view,1678017006,179.126.30.35,2023-03-05 11:50:06.131155+00:00,2023-03-05 11:50:06.339388+00:00
2429,920,352,mindplex,view,1678017020,179.126.30.35,2023-03-05 11:50:17.767169+00:00,2023-03-05 11:50:20.641508+00:00
2424,77,352,mindplex,view,1678017010,179.126.30.35,2023-03-05 11:50:07.421933+00:00,2023-03-05 11:50:10.342574+00:00
2427,41,352,mindplex,view,1678017013,179.126.30.35,2023-03-05 11:50:13.625033+00:00,2023-03-05 11:50:13.836137+00:00
2428,149,352,mindplex,view,1680779487,200.187.183.68,2023-03-05 11:50:16.702121+00:00,2023-04-06 11:11:27.320641+00:00
2437,187,352,mindplex,like,1678017044,179.126.30.35,2023-03-05 11:50:44.836443+00:00,2023-03-05 11:50:44.836462+00:00
2438,77,352,mindplex,like,1678017047,179.126.30.35,2023-03-05 11:50:47.950116+00:00,2023-03-05 11:50:47.950133+00:00
2443,149,353,mindplex,average_time_spent,1678022433,103.62.152.139,2023-03-05 13:20:33.831683+00:00,2023-03-05 13:20:33.831703+00:00
2661,1333,200,mindplex,view,1678186077,89.187.161.242,2023-03-07 10:47:56.929490+00:00,2023-03-07 10:47:57.389800+00:00
2441,149,353,mindplex,view,1678057124,103.62.152.139,2023-03-05 13:18:31.355057+00:00,2023-03-05 22:58:45.017507+00:00
2471,149,357,mindplex,view,1678065309,170.203.220.197,2023-03-06 01:15:09.177259+00:00,2023-03-06 01:15:09.631501+00:00
2473,149,357,mindplex,average_time_spent,1678065416,170.203.220.197,2023-03-06 01:16:56.743075+00:00,2023-03-06 01:16:56.743094+00:00
2474,149,357,mindplex,like,1678065581,170.203.220.197,2023-03-06 01:19:41.359628+00:00,2023-03-06 01:19:41.359646+00:00
2529,77,41,mindplex,view,1678334391,23.93.210.91,2023-03-07 04:03:05.990473+00:00,2023-03-09 03:59:51.527452+00:00
2507,865,107,mindplex,like,1678130157,86.98.56.123,2023-03-06 19:15:57.279309+00:00,2023-03-06 19:15:57.279327+00:00
2528,149,41,mindplex,view,1678162438,23.93.210.91,2023-03-07 04:03:04.067290+00:00,2023-03-07 04:13:59.070836+00:00
2531,920,41,mindplex,view,1678161829,23.93.210.91,2023-03-07 04:03:47.992533+00:00,2023-03-07 04:03:49.294805+00:00
2537,149,41,mindplex,like,1678161848,23.93.210.91,2023-03-07 04:04:08.763437+00:00,2023-03-07 04:04:08.763455+00:00
2541,149,41,mindplex,good_time_spent,1678162322,23.93.210.91,2023-03-07 04:12:02.317786+00:00,2023-03-07 04:12:02.317805+00:00
2542,77,41,mindplex,like,1678162449,23.93.210.91,2023-03-07 04:14:09.232756+00:00,2023-03-07 04:14:09.232775+00:00
2543,187,41,mindplex,like,1678162548,23.93.210.91,2023-03-07 04:15:49.003683+00:00,2023-03-07 04:15:49.003702+00:00
2545,41,41,mindplex,like,1678162585,23.93.210.91,2023-03-07 04:16:25.708052+00:00,2023-03-07 04:16:25.708072+00:00
2550,920,41,mindplex,like,1678162723,23.93.210.91,2023-03-07 04:18:43.737867+00:00,2023-03-07 04:18:43.737887+00:00
2565,920,61,mindplex,view,1678165819,23.93.210.91,2023-03-07 05:10:17.964967+00:00,2023-03-07 05:10:19.291078+00:00
2571,187,61,mindplex,like,1678165855,23.93.210.91,2023-03-07 05:10:56.021325+00:00,2023-03-07 05:10:56.021344+00:00
2573,41,61,mindplex,like,1678165868,23.93.210.91,2023-03-07 05:11:08.954866+00:00,2023-03-07 05:11:08.954885+00:00
2576,920,61,mindplex,like,1678165883,23.93.210.91,2023-03-07 05:11:23.549308+00:00,2023-03-07 05:11:23.549325+00:00
2589,1063,61,mindplex,view,1678167571,23.93.210.91,2023-03-07 05:21:41.967637+00:00,2023-03-07 05:39:31.593643+00:00
2590,1063,61,mindplex,like,1678168248,23.93.210.91,2023-03-07 05:50:48.709882+00:00,2023-03-07 05:50:48.709900+00:00
2662,1331,200,mindplex,view,1678186078,89.187.161.242,2023-03-07 10:47:58.253209+00:00,2023-03-07 10:47:58.709915+00:00
2663,1376,200,mindplex,view,1678186156,89.187.161.242,2023-03-07 10:49:16.397298+00:00,2023-03-07 10:49:16.855692+00:00
2679,1425,200,mindplex,view,1678186369,89.187.161.242,2023-03-07 10:52:49.690760+00:00,2023-03-07 10:52:50.123594+00:00
2760,920,360,mindplex,best_time_spent,1678221273,66.235.19.149,2023-03-07 20:34:33.772556+00:00,2023-03-07 20:34:33.772574+00:00
4384,819,3,mindplex,comment-average-positive,1682339108,50.7.93.84,2023-04-24 12:25:08.512593+00:00,2023-04-24 12:25:08.512609+00:00
2828,149,369,mindplex,view,1678457849,190.38.154.252,2023-03-10 14:17:29.381690+00:00,2023-03-10 14:17:29.596420+00:00
2829,149,369,mindplex,good_time_spent,1678457886,190.38.154.252,2023-03-10 14:18:06.796074+00:00,2023-03-10 14:18:06.796093+00:00
11337,1316,1044,mindplex,view,1690552300,41.40.143.226,2023-07-28 13:51:39.889460+00:00,2023-07-28 13:51:40.437043+00:00
2841,149,371,mindplex,view,1678557937,174.203.45.243,2023-03-11 18:05:37.550469+00:00,2023-03-11 18:05:37.764809+00:00
2843,149,371,mindplex,average_time_spent,1678558193,174.203.45.243,2023-03-11 18:09:54.175154+00:00,2023-03-11 18:09:54.175171+00:00
2915,920,285,mindplex,view,1678726940,125.229.186.106,2023-03-13 17:02:18.151785+00:00,2023-03-13 17:02:20.821633+00:00
2916,920,285,mindplex,good_time_spent,1678726969,125.229.186.106,2023-03-13 17:02:49.801516+00:00,2023-03-13 17:02:49.801533+00:00
2914,850,285,mindplex,like,1678726865,125.229.186.106,2023-03-13 17:01:06.165282+00:00,2023-03-13 17:01:06.165299+00:00
2945,149,384,mindplex,view,1678813921,207.135.226.124,2023-03-14 17:12:01.036494+00:00,2023-03-14 17:12:01.563448+00:00
4426,850,68,mindplex,like,1682486412,72.234.10.210,2023-04-26 05:20:12.211108+00:00,2023-04-26 05:20:12.211127+00:00
2976,1253,68,mindplex,view,1678837182,98.155.35.106,2023-03-14 23:39:42.123801+00:00,2023-03-14 23:39:42.544529+00:00
2977,1253,68,mindplex,like,1678837204,98.155.35.106,2023-03-14 23:40:04.935170+00:00,2023-03-14 23:40:04.935188+00:00
2980,1255,68,mindplex,view,1678837298,98.155.35.106,2023-03-14 23:41:38.397181+00:00,2023-03-14 23:41:38.875973+00:00
2981,1255,68,mindplex,like,1678837339,98.155.35.106,2023-03-14 23:42:19.359573+00:00,2023-03-14 23:42:19.359590+00:00
2982,1220,68,mindplex,view,1678837340,98.155.35.106,2023-03-14 23:42:20.662796+00:00,2023-03-14 23:42:21.087572+00:00
2983,1220,68,mindplex,like,1678837381,98.155.35.106,2023-03-14 23:43:01.494694+00:00,2023-03-14 23:43:01.494712+00:00
2984,1246,68,mindplex,view,1678837384,98.155.35.106,2023-03-14 23:43:04.165374+00:00,2023-03-14 23:43:04.646846+00:00
2985,1246,68,mindplex,like,1678837425,98.155.35.106,2023-03-14 23:43:45.605133+00:00,2023-03-14 23:43:45.605149+00:00
2990,1337,68,mindplex,view,1678837566,98.155.35.106,2023-03-14 23:46:05.923217+00:00,2023-03-14 23:46:06.350222+00:00
2991,1337,68,mindplex,like,1678837582,98.155.35.106,2023-03-14 23:46:22.311549+00:00,2023-03-14 23:46:22.311567+00:00
2992,1365,68,mindplex,view,1678837609,98.155.35.106,2023-03-14 23:46:49.248761+00:00,2023-03-14 23:46:49.732919+00:00
2993,1365,68,mindplex,like,1678837638,98.155.35.106,2023-03-14 23:47:19.121326+00:00,2023-03-14 23:47:19.121344+00:00
3008,1386,68,mindplex,view,1678838102,98.155.35.106,2023-03-14 23:55:01.894974+00:00,2023-03-14 23:55:02.434801+00:00
3009,1386,68,mindplex,like,1678838130,98.155.35.106,2023-03-14 23:55:30.257555+00:00,2023-03-14 23:55:30.257572+00:00
3010,1318,68,mindplex,view,1678838139,98.155.35.106,2023-03-14 23:55:39.339457+00:00,2023-03-14 23:55:39.769522+00:00
3011,1318,68,mindplex,like,1678838143,98.155.35.106,2023-03-14 23:55:43.925228+00:00,2023-03-14 23:55:43.925245+00:00
8137,920,850,mindplex,view,1689403047,62.212.64.18,2023-07-15 06:37:23.049849+00:00,2023-07-15 06:37:27.894585+00:00
3018,1266,68,mindplex,view,1678838302,98.155.35.106,2023-03-14 23:58:22.334334+00:00,2023-03-14 23:58:22.773296+00:00
3019,1266,68,mindplex,like,1678838434,98.155.35.106,2023-03-15 00:00:34.523420+00:00,2023-03-15 00:00:34.523438+00:00
3020,1266,68,mindplex,react-positive,1678838437,98.155.35.106,2023-03-15 00:00:37.697044+00:00,2023-03-15 00:00:37.697061+00:00
3021,1019,68,mindplex,view,1678838563,98.155.35.106,2023-03-15 00:02:43.194411+00:00,2023-03-15 00:02:43.657383+00:00
3039,149,40,mindplex,comment-best-positive,1680248264,212.129.4.124,2023-03-15 08:56:57.712989+00:00,2023-03-31 07:37:44.752058+00:00
3051,187,307,mindplex,view,1678886691,185.107.80.191,2023-03-15 13:24:51.116643+00:00,2023-03-15 13:24:51.556855+00:00
4427,850,68,mindplex,react-positive,1682486417,72.234.10.210,2023-04-26 05:20:18.149333+00:00,2023-04-26 05:20:18.149351+00:00
3055,1266,48,mindplex,view,1678891296,37.228.211.88,2023-03-15 13:42:12.448121+00:00,2023-03-15 14:41:36.527810+00:00
3056,1266,48,mindplex,like,1678891304,37.228.211.88,2023-03-15 14:41:44.262225+00:00,2023-03-15 14:41:44.262243+00:00
3065,1019,399,mindplex,view,1678924494,98.60.221.217,2023-03-15 23:54:54.044048+00:00,2023-03-15 23:54:54.491730+00:00
3069,77,1,mindplex,dislike,1678954657,149.34.244.153,2023-03-16 08:17:37.422574+00:00,2023-03-16 08:17:37.422591+00:00
3070,920,40,mindplex,like,1678971949,196.188.75.100,2023-03-16 13:05:49.425740+00:00,2023-03-16 13:05:49.425757+00:00
3071,920,40,mindplex,react-positive,1678972189,196.188.75.100,2023-03-16 13:09:49.726478+00:00,2023-03-16 13:09:49.726494+00:00
3073,41,40,mindplex,react-positive,1678972463,196.188.75.100,2023-03-16 13:14:23.878481+00:00,2023-03-16 13:14:23.878498+00:00
4538,149,522,mindplex,view,1682725591,71.135.17.133,2023-04-26 22:05:57.432646+00:00,2023-04-28 23:46:31.267880+00:00
3096,187,40,mindplex,average_time_spent,1679037438,212.83.143.67,2023-03-17 07:17:18.414484+00:00,2023-03-17 07:17:18.414502+00:00
3125,1325,162,mindplex,view,1679120253,115.66.0.198,2023-03-18 06:17:33.119639+00:00,2023-03-18 06:17:33.600812+00:00
3126,1325,162,mindplex,like,1679120295,115.66.0.198,2023-03-18 06:18:15.634940+00:00,2023-03-18 06:18:15.634957+00:00
13953,546,969,mindplex,like,1691981584,36.77.53.179,2023-08-14 02:53:04.556703+00:00,2023-08-14 02:53:04.556720+00:00
4525,920,20,mindplex,view,1682534816,122.173.25.250,2023-04-26 18:46:56.460587+00:00,2023-04-26 18:46:56.836285+00:00
4566,41,40,mindplex,comment-average-positive,1682585943,196.188.75.100,2023-04-27 08:59:03.206930+00:00,2023-04-27 08:59:03.206947+00:00
3134,77,332,mindplex,view,1684984421,37.19.200.18,2023-03-19 05:51:58.182802+00:00,2023-05-25 03:13:41.743916+00:00
3213,149,13,mindplex,good_time_spent,1679497953,23.106.56.51,2023-03-22 15:12:33.744356+00:00,2023-03-22 15:12:33.744373+00:00
3176,77,414,mindplex,view,1679352658,69.203.72.9,2023-03-20 22:50:57.016229+00:00,2023-03-20 22:50:58.286396+00:00
3177,77,414,mindplex,like,1679352661,69.203.72.9,2023-03-20 22:51:01.181270+00:00,2023-03-20 22:51:01.181287+00:00
3180,149,415,mindplex,view,1679375775,149.137.159.133,2023-03-21 05:16:15.107601+00:00,2023-03-21 05:16:15.321888+00:00
3181,149,415,mindplex,good_time_spent,1679375791,149.137.159.133,2023-03-21 05:16:31.423008+00:00,2023-03-21 05:16:31.423025+00:00
3201,920,332,mindplex,like,1679448648,89.187.180.58,2023-03-22 01:30:48.582292+00:00,2023-03-22 01:30:48.582336+00:00
3208,149,332,mindplex,best_time_spent,1679486077,89.187.180.58,2023-03-22 11:54:38.087941+00:00,2023-03-22 11:54:38.087960+00:00
3209,149,332,mindplex,like,1679486094,89.187.180.58,2023-03-22 11:54:54.432017+00:00,2023-03-22 11:54:54.432034+00:00
3200,920,332,mindplex,view,1682002360,37.19.205.196,2023-03-22 01:30:09.182902+00:00,2023-04-20 14:52:40.446080+00:00
3196,187,416,mindplex,view,1679428434,200.189.115.228,2023-03-21 19:53:54.278760+00:00,2023-03-21 19:53:54.738211+00:00
3199,167,332,mindplex,like,1679448312,89.187.180.58,2023-03-22 01:25:12.602701+00:00,2023-03-22 01:25:12.602719+00:00
3222,149,40,mindplex,best_time_spent,1679559760,212.83.146.228,2023-03-23 08:22:40.622341+00:00,2023-03-23 08:22:40.622359+00:00
3220,1158,419,mindplex,view,1679601111,109.102.62.183,2023-03-22 22:46:52.169991+00:00,2023-03-23 19:51:51.448790+00:00
8140,920,850,mindplex,like,1689404454,62.212.64.18,2023-07-15 07:00:55.151653+00:00,2023-07-15 07:00:55.151670+00:00
3272,149,426,mindplex,like,1679861299,178.143.43.104,2023-03-26 20:08:19.627801+00:00,2023-03-26 20:08:19.627818+00:00
3273,149,426,mindplex,best_time_spent,1679861308,178.143.43.104,2023-03-26 20:08:28.870441+00:00,2023-03-26 20:08:28.870459+00:00
3269,149,426,mindplex,view,1679861461,178.143.43.104,2023-03-26 19:57:12.294268+00:00,2023-03-26 20:11:01.336324+00:00
3293,820,162,mindplex,like,1680048297,115.66.0.198,2023-03-29 00:04:57.671528+00:00,2023-03-29 00:04:57.671546+00:00
3317,77,423,mindplex,view,1680109837,122.173.25.169,2023-03-29 17:10:36.302902+00:00,2023-03-29 17:10:38.116509+00:00
3318,77,423,mindplex,like,1680109841,122.173.25.169,2023-03-29 17:10:41.909882+00:00,2023-03-29 17:10:41.909900+00:00
3382,77,156,mindplex,view,1680245640,89.186.159.165,2023-03-31 06:53:59.302958+00:00,2023-03-31 06:54:00.897878+00:00
3383,77,156,mindplex,like,1680245641,89.186.159.165,2023-03-31 06:54:01.920107+00:00,2023-03-31 06:54:01.920124+00:00
3370,149,437,mindplex,best_time_spent,1680233027,177.131.26.232,2023-03-31 03:23:48.163458+00:00,2023-03-31 03:23:48.163476+00:00
3371,149,437,mindplex,like,1680233089,177.131.26.232,2023-03-31 03:24:49.273224+00:00,2023-03-31 03:24:49.273241+00:00
3367,149,437,mindplex,view,1680234125,177.131.26.232,2023-03-31 03:13:35.527700+00:00,2023-03-31 03:42:05.744789+00:00
3389,920,40,mindplex,comment-average-positive,1680248149,212.129.4.124,2023-03-31 07:35:49.318738+00:00,2023-03-31 07:35:49.318755+00:00
3411,187,437,mindplex,view,1680261813,177.131.26.232,2023-03-31 11:23:32.997617+00:00,2023-03-31 11:23:33.458512+00:00
3497,77,3,mindplex,comment-average-positive,1689340925,196.188.75.100,2023-04-03 11:19:22.236419+00:00,2023-07-14 13:22:05.964761+00:00
3422,1394,434,mindplex,view,1680277199,138.199.29.146,2023-03-31 15:39:58.781687+00:00,2023-03-31 15:39:59.272974+00:00
3423,187,434,mindplex,view,1680277226,138.199.29.146,2023-03-31 15:40:26.204263+00:00,2023-03-31 15:40:26.417982+00:00
4541,149,522,mindplex,best_time_spent,1682546968,71.135.17.133,2023-04-26 22:09:29.081933+00:00,2023-04-26 22:09:29.081950+00:00
3463,41,442,mindplex,view,1680416667,81.171.62.93,2023-04-02 06:24:27.390193+00:00,2023-04-02 06:24:27.840094+00:00
3466,41,442,mindplex,best_time_spent,1680417120,81.171.62.93,2023-04-02 06:32:01.027894+00:00,2023-04-02 06:32:01.027911+00:00
3467,77,442,mindplex,view,1680417178,81.171.62.93,2023-04-02 06:32:52.898609+00:00,2023-04-02 06:32:58.907923+00:00
3474,77,332,mindplex,like,1680457738,89.187.180.58,2023-04-02 17:48:58.252780+00:00,2023-04-02 17:48:58.252797+00:00
3475,77,332,mindplex,average_time_spent,1680457777,89.187.180.58,2023-04-02 17:49:37.636304+00:00,2023-04-02 17:49:37.636321+00:00
3485,77,162,mindplex,like,1680469862,115.66.0.198,2023-04-02 21:11:02.306631+00:00,2023-04-02 21:11:02.306648+00:00
3486,77,162,mindplex,best_time_spent,1680470203,115.66.0.198,2023-04-02 21:16:43.396693+00:00,2023-04-02 21:16:43.396711+00:00
3482,77,162,mindplex,view,1680470272,115.66.0.198,2023-04-02 21:09:48.143359+00:00,2023-04-02 21:17:52.612133+00:00
3547,77,90,mindplex,react-positive,1680697202,212.129.62.247,2023-04-05 12:20:02.998442+00:00,2023-04-05 12:20:02.998460+00:00
14711,149,1109,mindplex,view,1692078031,45.176.90.49,2023-08-15 05:40:28.216395+00:00,2023-08-15 05:40:31.798519+00:00
3530,149,40,mindplex,comment-average-positive,1681202661,212.129.62.247,2023-04-04 12:22:26.955366+00:00,2023-04-11 08:44:21.305746+00:00
3541,149,447,mindplex,view,1680681406,102.39.39.13,2023-04-05 07:56:46.398213+00:00,2023-04-05 07:56:46.852198+00:00
3544,149,447,mindplex,best_time_spent,1680682264,102.39.39.13,2023-04-05 08:11:04.639121+00:00,2023-04-05 08:11:04.639139+00:00
14714,149,1109,mindplex,best_time_spent,1692078151,45.176.90.49,2023-08-15 05:42:31.543812+00:00,2023-08-15 05:42:31.543831+00:00
3614,149,90,mindplex,like,1680765048,196.188.75.100,2023-04-06 07:10:48.400946+00:00,2023-04-06 07:10:48.400963+00:00
3645,149,448,mindplex,view,1681748041,76.164.202.188,2023-04-06 13:21:51.749351+00:00,2023-04-17 16:14:02.212924+00:00
3622,1063,456,mindplex,view,1680767867,88.208.199.89,2023-04-06 07:57:34.948491+00:00,2023-04-06 07:57:47.829202+00:00
3638,149,352,mindplex,like,1680779498,200.187.183.68,2023-04-06 11:11:38.558424+00:00,2023-04-06 11:11:38.558441+00:00
3640,149,352,mindplex,best_time_spent,1680779518,200.187.183.68,2023-04-06 11:11:58.958011+00:00,2023-04-06 11:11:58.958029+00:00
3641,149,352,mindplex,react-positive,1680779546,200.187.183.68,2023-04-06 11:12:26.421316+00:00,2023-04-06 11:12:26.421333+00:00
3659,1158,195,mindplex,view,1680812292,83.252.125.213,2023-04-06 20:18:12.015880+00:00,2023-04-06 20:18:12.564802+00:00
3665,920,342,mindplex,view,1680832845,67.161.43.66,2023-04-07 02:00:44.597524+00:00,2023-04-07 02:00:46.033076+00:00
3677,77,297,mindplex,view,1680883912,46.107.207.254,2023-04-07 16:11:50.482123+00:00,2023-04-07 16:11:52.283205+00:00
3678,77,297,mindplex,good_time_spent,1680883941,46.107.207.254,2023-04-07 16:12:22.064381+00:00,2023-04-07 16:12:22.064399+00:00
4394,865,332,mindplex,like,1682378243,98.97.5.185,2023-04-24 23:17:23.874469+00:00,2023-04-24 23:17:23.874485+00:00
3683,77,463,mindplex,view,1680888175,45.139.214.39,2023-04-07 17:22:52.822425+00:00,2023-04-07 17:22:55.900711+00:00
3702,77,45,mindplex,like,1680952355,196.188.35.140,2023-04-08 11:12:35.180062+00:00,2023-04-08 11:12:35.180079+00:00
3745,149,468,mindplex,view,1681113806,101.167.171.237,2023-04-10 08:03:26.110964+00:00,2023-04-10 08:03:26.565532+00:00
3752,187,45,mindplex,like,1681121224,196.188.35.140,2023-04-10 10:07:04.879828+00:00,2023-04-10 10:07:04.879846+00:00
3807,77,471,mindplex,view,1681165327,180.150.38.126,2023-04-10 22:22:05.277789+00:00,2023-04-10 22:22:07.739557+00:00
3764,149,102,mindplex,average_time_spent,1681127149,212.8.253.162,2023-04-10 11:45:49.985211+00:00,2023-04-10 11:45:49.985228+00:00
3786,41,102,mindplex,best_time_spent,1681139637,212.8.253.162,2023-04-10 15:13:58.134884+00:00,2023-04-10 15:13:58.134902+00:00
3811,77,472,mindplex,good_time_spent,1681183696,222.252.28.142,2023-04-11 03:28:16.474292+00:00,2023-04-11 03:28:16.474333+00:00
3802,865,68,mindplex,like,1681154016,72.234.10.210,2023-04-10 19:13:36.914571+00:00,2023-04-10 19:13:36.914589+00:00
3803,865,68,mindplex,react-positive,1681154026,72.234.10.210,2023-04-10 19:13:46.945665+00:00,2023-04-10 19:13:46.945683+00:00
3810,77,472,mindplex,view,1681183666,222.252.28.142,2023-04-11 03:27:19.698688+00:00,2023-04-11 03:27:47.044887+00:00
